Date,WIP,,Date,,,,date,all_wpd,,Date,,,Date,WIP,MOVE,,Date,WIP,MOVE
2021/12/23,72,,,,,,,,,,,,,,,,,,
2021/12/23,17,,,,,,,,,,,,,,,,,,
2021/12/23,125,,,,,,,,,,,,,,,,,,
2021/8/30,100,,,,,,,,,,,,,,,,,,
2021/8/30,95,,,,,,,,,,,,,,,,,,
2021/8/30,167,,,,,,,,,,,,,,,,,,
2021/8/30,100,,,,,,,,,,,,,,,,,,
2021/8/30,1798,,,,,,,,,,,,,,,,,,
2021/8/30,854,,,,,,,,,,,,,,,,,,
2021/10/10,0,,,,,,,,,,,,,,,,,,
2021/10/10,363,,,,,,,,,,,,,,,,,,
2021/10/10,917,,,,,,,,,,,,,,,,,,
2021/10/10,0,,,,,,,,,,,,,,,,,,
2021/10/10,720,,,,,,,,,,,,,,,,,,
2021/10/10,50,,,,,,,,,,,,,,,,,,
2021/10/10,408,,,,,,,,,,,,,,,,,,
2021/12/4,431,,,,,,,,,,,,,,,,,,
2021/12/4,884,,,,,,,,,,,,,,,,,,
2021/12/4,124,,,,,,,,,,,,,,,,,,
2021/12/4,146,,,,,,,,,,,,,,,,,,
2021/12/4,118,,,,,,,,,,,,,,,,,,
2021/12/4,113,,,,,,,,,,,,,,,,,,
2021/12/4,333,,,,,,,,,,,,,,,,,,
2021/12/4,99,,,,,,,,,,,,,,,,,,
2021/12/4,150,,,,,,,,,,,,,,,,,,
2022/1/8,25,,,,,,,,,,,,,,,,,,
2022/1/8,0,,,,,,,,,,,,,,,,,,
2022/1/8,0,,,,,,,,,,,,,,,,,,
2022/1/8,11,,,,,,,,,,,,,,,,,,
2022/1/8,1170,,,,,,,,,,,,,,,,,,
2022/1/8,150,,,,,,,,,,,,,,,,,,
2022/3/31,378,,,,,,,,,,,,,,,,,,
2022/3/31,50,,,,,,,,,,,,,,,,,,
2022/3/31,0,,,,,,,,,,,,,,,,,,
2022/3/31,0,,,,,,,,,,,,,,,,,,
2022/3/31,549,,,,,,,,,,,,,,,,,,
2022/3/31,0,,,,,,,,,,,,,,,,,,
2021/12/23,0,,,,,,,,,,,,,,,,,,
2021/12/23,618,,,,,,,,,,,,,,,,,,
2021/12/23,96,,,,,,,,,,,,,,,,,,
2021/12/23,247,,,,,,,,,,,,,,,,,,
2021/12/23,25,,,,,,,,,,,,,,,,,,
2021/12/23,41,,,,,,,,,,,,,,,,,,
2021/12/23,50,,,,,,,,,,,,,,,,,,
2021/12/23,21,,,,,,,,,,,,,,,,,,
2021/8/30,25,,,,,,,,,,,,,,,,,,
2021/8/30,75,,,,,,,,,,,,,,,,,,
2021/8/30,589,,,,,,,,,,,,,,,,,,
2021/8/30,597,,,,,,,,,,,,,,,,,,
2021/8/30,0,,,,,,,,,,,,,,,,,,
2021/8/30,25,,,,,,,,,,,,,,,,,,
2021/10/10,796,,,,,,,,,,,,,,,,,,
2021/10/10,0,,,,,,,,,,,,,,,,,,
2021/10/10,2787,,,,,,,,,,,,,,,,,,
2021/10/10,1139,,,,,,,,,,,,,,,,,,
2021/10/10,0,,,,,,,,,,,,,,,,,,
2021/10/10,25,,,,,,,,,,,,,,,,,,
2022/5/18,400,,,,,,,,,,,,,,,,,,
2022/5/18,0,,,,,,,,,,,,,,,,,,
2021/11/29,575,,,,,,,,,,,,,,,,,,
2021/11/29,71,,,,,,,,,,,,,,,,,,
2021/11/29,971,,,,,,,,,,,,,,,,,,
2021/11/29,325,,,,,,,,,,,,,,,,,,
2021/11/29,146,,,,,,,,,,,,,,,,,,
2021/12/4,0,,,,,,,,,,,,,,,,,,
2021/12/4,42,,,,,,,,,,,,,,,,,,
2021/12/4,38,,,,,,,,,,,,,,,,,,
2021/12/4,0,,,,,,,,,,,,,,,,,,
2021/12/4,0,,,,,,,,,,,,,,,,,,
2021/11/12,667,,,,,,,,,,,,,,,,,,
2021/11/12,75,,,,,,,,,,,,,,,,,,
2021/11/12,50,,,,,,,,,,,,,,,,,,
2021/11/12,467,,,,,,,,,,,,,,,,,,
2021/11/12,25,,,,,,,,,,,,,,,,,,
2021/11/12,325,,,,,,,,,,,,,,,,,,
2021/11/12,129,,,,,,,,,,,,,,,,,,
2021/11/12,611,,,,,,,,,,,,,,,,,,
2022/3/31,0,,,,,,,,,,,,,,,,,,
2022/4/1,1462,,,,,,,,,,,,,,,,,,
2022/5/18,71,,,,,,,,,,,,,,,,,,
2022/5/18,0,,,,,,,,,,,,,,,,,,
2022/5/18,7192,,,,,,,,,,,,,,,,,,
2022/5/18,305,,,,,,,,,,,,,,,,,,
2022/5/18,25,,,,,,,,,,,,,,,,,,
2022/5/18,0,,,,,,,,,,,,,,,,,,
2021/12/23,75,,,,,,,,,,,,,,,,,,
2021/12/23,99,,,,,,,,,,,,,,,,,,
2021/12/23,0,,,,,,,,,,,,,,,,,,
2021/12/23,434,,,,,,,,,,,,,,,,,,
2021/12/23,25,,,,,,,,,,,,,,,,,,
2021/10/11,299,,,,,,,,,,,,,,,,,,
2021/10/11,2626,,,,,,,,,,,,,,,,,,
2021/10/11,343,,,,,,,,,,,,,,,,,,
2021/10/11,25,,,,,,,,,,,,,,,,,,
2021/10/11,92,,,,,,,,,,,,,,,,,,
2021/10/11,121,,,,,,,,,,,,,,,,,,
2021/8/30,75,,,,,,,,,,,,,,,,,,
2021/8/30,871,,,,,,,,,,,,,,,,,,
2021/8/30,537,,,,,,,,,,,,,,,,,,
2021/8/30,0,,,,,,,,,,,,,,,,,,
2021/8/30,146,,,,,,,,,,,,,,,,,,
2021/8/30,25,,,,,,,,,,,,,,,,,,
2021/8/30,1150,,,,,,,,,,,,,,,,,,
2021/8/30,0,,,,,,,,,,,,,,,,,,
2021/8/30,200,,,,,,,,,,,,,,,,,,
2021/8/30,450,,,,,,,,,,,,,,,,,,
2022/5/18,50,,,,,,,,,,,,,,,,,,
2022/5/18,575,,,,,,,,,,,,,,,,,,
2022/5/18,200,,,,,,,,,,,,,,,,,,
2022/5/18,392,,,,,,,,,,,,,,,,,,
2022/5/18,0,,,,,,,,,,,,,,,,,,
2022/5/18,350,,,,,,,,,,,,,,,,,,
2022/5/18,575,,,,,,,,,,,,,,,,,,
2022/5/18,25,,,,,,,,,,,,,,,,,,
2022/5/18,138,,,,,,,,,,,,,,,,,,
2022/5/18,175,,,,,,,,,,,,,,,,,,
2021/11/29,242,,,,,,,,,,,,,,,,,,
2021/11/29,25,,,,,,,,,,,,,,,,,,
2021/11/29,198,,,,,,,,,,,,,,,,,,
2021/11/29,71,,,,,,,,,,,,,,,,,,
2021/11/29,50,,,,,,,,,,,,,,,,,,
2021/11/29,124,,,,,,,,,,,,,,,,,,
2021/11/29,42,,,,,,,,,,,,,,,,,,
2021/11/29,291,,,,,,,,,,,,,,,,,,
2021/11/29,0,,,,,,,,,,,,,,,,,,
2021/11/29,46,,,,,,,,,,,,,,,,,,
2021/11/29,838,,,,,,,,,,,,,,,,,,
2021/11/12,0,,,,,,,,,,,,,,,,,,
2021/11/12,375,,,,,,,,,,,,,,,,,,
2021/11/12,1230,,,,,,,,,,,,,,,,,,
2021/11/12,196,,,,,,,,,,,,,,,,,,
2021/11/12,842,,,,,,,,,,,,,,,,,,
2021/11/12,617,,,,,,,,,,,,,,,,,,
2021/11/12,75,,,,,,,,,,,,,,,,,,
2021/11/12,0,,,,,,,,,,,,,,,,,,
2021/11/12,522,,,,,,,,,,,,,,,,,,
2022/5/18,0,,,,,,,,,,,,,,,,,,
2022/5/18,50,,,,,,,,,,,,,,,,,,
2022/5/18,0,,,,,,,,,,,,,,,,,,
2022/5/18,338,,,,,,,,,,,,,,,,,,
2022/5/18,0,,,,,,,,,,,,,,,,,,
2022/5/18,70,,,,,,,,,,,,,,,,,,
2022/5/18,0,,,,,,,,,,,,,,,,,,
2021/10/11,0,,,,,,,,,,,,,,,,,,
2021/10/11,100,,,,,,,,,,,,,,,,,,
2021/10/11,0,,,,,,,,,,,,,,,,,,
2021/10/11,100,,,,,,,,,,,,,,,,,,
2021/10/11,1149,,,,,,,,,,,,,,,,,,
2021/10/11,861,,,,,,,,,,,,,,,,,,
2021/10/11,201,,,,,,,,,,,,,,,,,,
2021/10/11,100,,,,,,,,,,,,,,,,,,
2021/10/11,25,,,,,,,,,,,,,,,,,,
2021/10/11,171,,,,,,,,,,,,,,,,,,
2021/8/30,100,,,,,,,,,,,,,,,,,,
2021/8/30,0,,,,,,,,,,,,,,,,,,
2021/8/30,21,,,,,,,,,,,,,,,,,,
2022/4/17,296,,,,,,,,,,,,,,,,,,
2022/4/17,451,,,,,,,,,,,,,,,,,,
2022/4/17,748,,,,,,,,,,,,,,,,,,
2022/4/17,100,,,,,,,,,,,,,,,,,,
2022/5/18,0,,,,,,,,,,,,,,,,,,
2022/5/18,104,,,,,,,,,,,,,,,,,,
2022/5/18,184,,,,,,,,,,,,,,,,,,
2022/5/18,0,,,,,,,,,,,,,,,,,,
2022/5/18,405,,,,,,,,,,,,,,,,,,
2022/5/18,0,,,,,,,,,,,,,,,,,,
2022/5/18,0,,,,,,,,,,,,,,,,,,
2022/5/18,140,,,,,,,,,,,,,,,,,,
2022/5/18,23,,,,,,,,,,,,,,,,,,
2022/5/18,121,,,,,,,,,,,,,,,,,,
2021/11/29,363,,,,,,,,,,,,,,,,,,
2021/11/29,916,,,,,,,,,,,,,,,,,,
2021/11/29,75,,,,,,,,,,,,,,,,,,
2021/11/29,514,,,,,,,,,,,,,,,,,,
2021/11/12,383,,,,,,,,,,,,,,,,,,
2021/11/12,75,,,,,,,,,,,,,,,,,,
2021/11/12,396,,,,,,,,,,,,,,,,,,
2021/11/12,0,,,,,,,,,,,,,,,,,,
2021/11/12,175,,,,,,,,,,,,,,,,,,
2021/11/12,250,,,,,,,,,,,,,,,,,,
2021/11/12,200,,,,,,,,,,,,,,,,,,
2022/5/18,175,,,,,,,,,,,,,,,,,,
2022/5/18,0,,,,,,,,,,,,,,,,,,
2022/5/18,69,,,,,,,,,,,,,,,,,,
2022/5/18,0,,,,,,,,,,,,,,,,,,
2022/5/18,0,,,,,,,,,,,,,,,,,,
2022/5/18,121,,,,,,,,,,,,,,,,,,
2022/5/18,200,,,,,,,,,,,,,,,,,,
2022/5/18,171,,,,,,,,,,,,,,,,,,
2022/5/18,348,,,,,,,,,,,,,,,,,,
2022/5/18,125,,,,,,,,,,,,,,,,,,
2022/5/18,45,,,,,,,,,,,,,,,,,,
2022/5/18,0,,,,,,,,,,,,,,,,,,
2021/10/11,100,,,,,,,,,,,,,,,,,,
2021/10/11,0,,,,,,,,,,,,,,,,,,
2021/10/11,150,,,,,,,,,,,,,,,,,,
2021/10/11,575,,,,,,,,,,,,,,,,,,
2021/10/11,0,,,,,,,,,,,,,,,,,,
2021/10/11,971,,,,,,,,,,,,,,,,,,
2021/10/11,415,,,,,,,,,,,,,,,,,,
2021/10/11,1607,,,,,,,,,,,,,,,,,,
2022/4/17,0,,,,,,,,,,,,,,,,,,
2022/4/17,0,,,,,,,,,,,,,,,,,,
2022/4/17,0,,,,,,,,,,,,,,,,,,
2022/4/17,0,,,,,,,,,,,,,,,,,,
2022/4/17,1924,,,,,,,,,,,,,,,,,,
2022/5/18,623,,,,,,,,,,,,,,,,,,
2022/5/18,21,,,,,,,,,,,,,,,,,,
2022/5/18,0,,,,,,,,,,,,,,,,,,
2022/5/18,0,,,,,,,,,,,,,,,,,,
2022/5/18,25,,,,,,,,,,,,,,,,,,
2022/5/18,1319,,,,,,,,,,,,,,,,,,
2022/5/18,0,,,,,,,,,,,,,,,,,,
2022/5/18,50,,,,,,,,,,,,,,,,,,
2022/5/18,3985,,,,,,,,,,,,,,,,,,
2021/11/29,96,,,,,,,,,,,,,,,,,,
2021/11/29,325,,,,,,,,,,,,,,,,,,
2021/11/29,195,,,,,,,,,,,,,,,,,,
2021/11/29,273,,,,,,,,,,,,,,,,,,
2021/11/29,2173,,,,,,,,,,,,,,,,,,
2021/12/19,0,,,,,,,,,,,,,,,,,,
2021/12/19,0,,,,,,,,,,,,,,,,,,
2021/12/19,0,,,,,,,,,,,,,,,,,,
2021/12/19,1252,,,,,,,,,,,,,,,,,,
2021/12/19,25,,,,,,,,,,,,,,,,,,
2021/12/19,0,,,,,,,,,,,,,,,,,,
2021/12/19,121,,,,,,,,,,,,,,,,,,
2021/11/12,1291,,,,,,,,,,,,,,,,,,
2021/12/22,0,,,,,,,,,,,,,,,,,,
2021/12/22,49,,,,,,,,,,,,,,,,,,
2021/12/22,246,,,,,,,,,,,,,,,,,,
2021/12/22,0,,,,,,,,,,,,,,,,,,
2021/12/22,0,,,,,,,,,,,,,,,,,,
2022/5/18,503,,,,,,,,,,,,,,,,,,
2022/5/18,0,,,,,,,,,,,,,,,,,,
2022/5/18,0,,,,,,,,,,,,,,,,,,
2022/5/18,575,,,,,,,,,,,,,,,,,,
2021/10/11,50,,,,,,,,,,,,,,,,,,
2021/10/11,376,,,,,,,,,,,,,,,,,,
2021/10/11,150,,,,,,,,,,,,,,,,,,
2021/10/11,574,,,,,,,,,,,,,,,,,,
2021/10/11,296,,,,,,,,,,,,,,,,,,
2021/10/11,21,,,,,,,,,,,,,,,,,,
2021/10/11,535,,,,,,,,,,,,,,,,,,
2021/10/11,766,,,,,,,,,,,,,,,,,,
2021/10/11,25,,,,,,,,,,,,,,,,,,
2022/4/17,0,,,,,,,,,,,,,,,,,,
2022/4/17,0,,,,,,,,,,,,,,,,,,
2022/4/17,0,,,,,,,,,,,,,,,,,,
2022/4/17,175,,,,,,,,,,,,,,,,,,
2022/4/17,50,,,,,,,,,,,,,,,,,,
2022/4/17,271,,,,,,,,,,,,,,,,,,
2022/4/17,0,,,,,,,,,,,,,,,,,,
2022/4/17,77,,,,,,,,,,,,,,,,,,
2021/12/19,50,,,,,,,,,,,,,,,,,,
2021/12/19,0,,,,,,,,,,,,,,,,,,
2021/12/19,71,,,,,,,,,,,,,,,,,,
2021/12/19,0,,,,,,,,,,,,,,,,,,
2021/12/19,0,,,,,,,,,,,,,,,,,,
2021/12/19,21,,,,,,,,,,,,,,,,,,
2022/1/16,650,,,,,,,,,,,,,,,,,,
2021/12/22,117,,,,,,,,,,,,,,,,,,
2021/12/22,0,,,,,,,,,,,,,,,,,,
2021/12/22,50,,,,,,,,,,,,,,,,,,
2021/12/22,0,,,,,,,,,,,,,,,,,,
2021/12/22,170,,,,,,,,,,,,,,,,,,
2021/10/11,225,,,,,,,,,,,,,,,,,,
2021/10/11,0,,,,,,,,,,,,,,,,,,
2021/10/11,437,,,,,,,,,,,,,,,,,,
2021/10/11,0,,,,,,,,,,,,,,,,,,
2021/10/11,0,,,,,,,,,,,,,,,,,,
2021/10/11,100,,,,,,,,,,,,,,,,,,
2021/10/11,500,,,,,,,,,,,,,,,,,,
2022/4/17,223,,,,,,,,,,,,,,,,,,
2022/4/17,231,,,,,,,,,,,,,,,,,,
2022/4/17,84,,,,,,,,,,,,,,,,,,
2022/4/17,0,,,,,,,,,,,,,,,,,,
2022/4/17,0,,,,,,,,,,,,,,,,,,
2022/4/17,38,,,,,,,,,,,,,,,,,,
2022/1/16,492,,,,,,,,,,,,,,,,,,
2022/1/16,851,,,,,,,,,,,,,,,,,,
2022/1/16,696,,,,,,,,,,,,,,,,,,
2022/1/16,733,,,,,,,,,,,,,,,,,,
2022/1/16,100,,,,,,,,,,,,,,,,,,
2021/12/22,150,,,,,,,,,,,,,,,,,,
2021/12/22,948,,,,,,,,,,,,,,,,,,
2021/12/22,821,,,,,,,,,,,,,,,,,,
2021/12/22,52,,,,,,,,,,,,,,,,,,
2021/12/22,167,,,,,,,,,,,,,,,,,,
2021/12/22,200,,,,,,,,,,,,,,,,,,
2021/12/22,430,,,,,,,,,,,,,,,,,,
2021/12/22,20,,,,,,,,,,,,,,,,,,
2021/12/22,116,,,,,,,,,,,,,,,,,,
2021/12/22,477,,,,,,,,,,,,,,,,,,
2021/12/22,3133,,,,,,,,,,,,,,,,,,
2021/12/22,250,,,,,,,,,,,,,,,,,,
2021/10/16,150,,,,,,,,,,,,,,,,,,
2021/10/16,25,,,,,,,,,,,,,,,,,,
2021/10/16,50,,,,,,,,,,,,,,,,,,
2021/10/16,346,,,,,,,,,,,,,,,,,,
2021/10/16,625,,,,,,,,,,,,,,,,,,
2021/10/16,766,,,,,,,,,,,,,,,,,,
2021/10/16,874,,,,,,,,,,,,,,,,,,
2021/10/16,0,,,,,,,,,,,,,,,,,,
2021/10/16,0,,,,,,,,,,,,,,,,,,
2022/7/18,46,,,,,,,,,,,,,,,,,,
2022/7/18,0,,,,,,,,,,,,,,,,,,
2022/7/18,97,,,,,,,,,,,,,,,,,,
2022/7/18,387,,,,,,,,,,,,,,,,,,
2022/7/18,75,,,,,,,,,,,,,,,,,,
2022/7/18,0,,,,,,,,,,,,,,,,,,
2022/7/18,1783,,,,,,,,,,,,,,,,,,
2022/7/18,191,,,,,,,,,,,,,,,,,,
2022/7/18,414,,,,,,,,,,,,,,,,,,
2021/9/9,369,,,,,,,,,,,,,,,,,,
2021/9/9,636,,,,,,,,,,,,,,,,,,
2021/9/9,340,,,,,,,,,,,,,,,,,,
2021/9/9,100,,,,,,,,,,,,,,,,,,
2021/9/9,0,,,,,,,,,,,,,,,,,,
2021/10/16,175,,,,,,,,,,,,,,,,,,
2021/10/16,0,,,,,,,,,,,,,,,,,,
2021/10/16,40,,,,,,,,,,,,,,,,,,
2021/10/16,2641,,,,,,,,,,,,,,,,,,
2021/10/16,790,,,,,,,,,,,,,,,,,,
2021/10/16,63,,,,,,,,,,,,,,,,,,
2021/11/3,325,,,,,,,,,,,,,,,,,,
2022/7/18,71,,,,,,,,,,,,,,,,,,
2022/7/18,250,,,,,,,,,,,,,,,,,,
2022/7/18,96,,,,,,,,,,,,,,,,,,
2022/7/18,450,,,,,,,,,,,,,,,,,,
2022/7/18,840,,,,,,,,,,,,,,,,,,
2022/7/18,0,,,,,,,,,,,,,,,,,,
2021/9/9,0,,,,,,,,,,,,,,,,,,
2021/9/9,110,,,,,,,,,,,,,,,,,,
2021/9/9,0,,,,,,,,,,,,,,,,,,
2021/9/9,71,,,,,,,,,,,,,,,,,,
2021/9/9,0,,,,,,,,,,,,,,,,,,
2021/9/9,1180,,,,,,,,,,,,,,,,,,
2021/9/9,50,,,,,,,,,,,,,,,,,,
2022/2/4,324,,,,,,,,,,,,,,,,,,
2022/2/4,0,,,,,,,,,,,,,,,,,,
2022/2/4,300,,,,,,,,,,,,,,,,,,
2022/2/4,628,,,,,,,,,,,,,,,,,,
2022/2/4,225,,,,,,,,,,,,,,,,,,
2022/2/4,1191,,,,,,,,,,,,,,,,,,
2021/10/16,937,,,,,,,,,,,,,,,,,,
2021/10/16,756,,,,,,,,,,,,,,,,,,
2021/10/16,0,,,,,,,,,,,,,,,,,,
2021/10/16,245,,,,,,,,,,,,,,,,,,
2021/11/3,961,,,,,,,,,,,,,,,,,,
2021/11/3,445,,,,,,,,,,,,,,,,,,
2021/11/3,636,,,,,,,,,,,,,,,,,,
2021/11/3,0,,,,,,,,,,,,,,,,,,
2021/11/3,50,,,,,,,,,,,,,,,,,,
2021/11/3,375,,,,,,,,,,,,,,,,,,
2022/7/18,96,,,,,,,,,,,,,,,,,,
2022/7/18,0,,,,,,,,,,,,,,,,,,
2022/7/18,116,,,,,,,,,,,,,,,,,,
2022/7/18,1534,,,,,,,,,,,,,,,,,,
2022/7/18,871,,,,,,,,,,,,,,,,,,
2022/7/18,836,,,,,,,,,,,,,,,,,,
2022/7/18,171,,,,,,,,,,,,,,,,,,
2021/9/9,112,,,,,,,,,,,,,,,,,,
2021/9/9,182,,,,,,,,,,,,,,,,,,
2021/9/9,2525,,,,,,,,,,,,,,,,,,
2021/9/9,2226,,,,,,,,,,,,,,,,,,
2021/9/9,1114,,,,,,,,,,,,,,,,,,
2021/9/9,46,,,,,,,,,,,,,,,,,,
2021/9/9,29,,,,,,,,,,,,,,,,,,
2022/2/4,121,,,,,,,,,,,,,,,,,,
2022/2/4,2076,,,,,,,,,,,,,,,,,,
2022/2/4,1105,,,,,,,,,,,,,,,,,,
2022/2/4,25,,,,,,,,,,,,,,,,,,
2022/2/4,0,,,,,,,,,,,,,,,,,,
2022/2/4,50,,,,,,,,,,,,,,,,,,
2022/2/4,113,,,,,,,,,,,,,,,,,,
2022/2/4,25,,,,,,,,,,,,,,,,,,
2022/2/4,451,,,,,,,,,,,,,,,,,,
2022/2/4,100,,,,,,,,,,,,,,,,,,
2021/10/16,709,,,,,,,,,,,,,,,,,,
2021/10/16,24,,,,,,,,,,,,,,,,,,
2021/10/16,420,,,,,,,,,,,,,,,,,,
2021/10/16,619,,,,,,,,,,,,,,,,,,
2021/11/26,621,,,,,,,,,,,,,,,,,,
2021/11/26,272,,,,,,,,,,,,,,,,,,
2021/11/26,925,,,,,,,,,,,,,,,,,,
2021/11/26,491,,,,,,,,,,,,,,,,,,
2021/11/26,25,,,,,,,,,,,,,,,,,,
2021/11/3,0,,,,,,,,,,,,,,,,,,
2021/11/3,820,,,,,,,,,,,,,,,,,,
2021/11/3,0,,,,,,,,,,,,,,,,,,
2021/11/3,0,,,,,,,,,,,,,,,,,,
2021/11/3,0,,,,,,,,,,,,,,,,,,
2021/11/3,945,,,,,,,,,,,,,,,,,,
2021/11/3,0,,,,,,,,,,,,,,,,,,
2021/9/9,148,,,,,,,,,,,,,,,,,,
2021/9/9,493,,,,,,,,,,,,,,,,,,
2021/9/9,1208,,,,,,,,,,,,,,,,,,
2021/9/9,417,,,,,,,,,,,,,,,,,,
2021/9/9,25,,,,,,,,,,,,,,,,,,
2021/9/9,300,,,,,,,,,,,,,,,,,,
2021/9/9,324,,,,,,,,,,,,,,,,,,
2021/9/11,568,,,,,,,,,,,,,,,,,,
2021/9/10,364,,,,,,,,,,,,,,,,,,
2022/2/4,745,,,,,,,,,,,,,,,,,,
2022/2/4,150,,,,,,,,,,,,,,,,,,
2022/2/4,1189,,,,,,,,,,,,,,,,,,
2022/2/4,149,,,,,,,,,,,,,,,,,,
2022/2/4,246,,,,,,,,,,,,,,,,,,
2022/2/4,0,,,,,,,,,,,,,,,,,,
2022/2/4,100,,,,,,,,,,,,,,,,,,
2022/2/4,50,,,,,,,,,,,,,,,,,,
2022/2/4,225,,,,,,,,,,,,,,,,,,
2022/2/4,167,,,,,,,,,,,,,,,,,,
2021/11/26,175,,,,,,,,,,,,,,,,,,
2021/11/26,0,,,,,,,,,,,,,,,,,,
2021/11/26,4,,,,,,,,,,,,,,,,,,
2021/11/26,0,,,,,,,,,,,,,,,,,,
2021/11/26,174,,,,,,,,,,,,,,,,,,
2021/11/26,0,,,,,,,,,,,,,,,,,,
2021/11/26,571,,,,,,,,,,,,,,,,,,
2021/11/26,0,,,,,,,,,,,,,,,,,,
2021/11/26,0,,,,,,,,,,,,,,,,,,
2021/11/26,636,,,,,,,,,,,,,,,,,,
2021/11/3,0,,,,,,,,,,,,,,,,,,
2021/11/3,25,,,,,,,,,,,,,,,,,,
2021/11/3,373,,,,,,,,,,,,,,,,,,
2021/11/3,46,,,,,,,,,,,,,,,,,,
2021/10/26,83,,,,,,,,,,,,,,,,,,
2021/10/26,0,,,,,,,,,,,,,,,,,,
2021/10/26,300,,,,,,,,,,,,,,,,,,
2021/10/26,50,,,,,,,,,,,,,,,,,,
2022/2/4,1040,,,,,,,,,,,,,,,,,,
2022/2/4,0,,,,,,,,,,,,,,,,,,
2021/11/26,1,,,,,,,,,,,,,,,,,,
2021/11/26,0,,,,,,,,,,,,,,,,,,
2021/11/26,0,,,,,,,,,,,,,,,,,,
2021/11/26,0,,,,,,,,,,,,,,,,,,
2021/11/26,75,,,,,,,,,,,,,,,,,,
2021/11/26,301,,,,,,,,,,,,,,,,,,
2021/11/26,546,,,,,,,,,,,,,,,,,,
2021/11/26,950,,,,,,,,,,,,,,,,,,
2021/11/26,347,,,,,,,,,,,,,,,,,,
2021/11/3,100,,,,,,,,,,,,,,,,,,
2021/11/3,50,,,,,,,,,,,,,,,,,,
2021/11/3,826,,,,,,,,,,,,,,,,,,
2021/11/3,150,,,,,,,,,,,,,,,,,,
2021/11/3,2369,,,,,,,,,,,,,,,,,,
2021/10/16,0,,,,,,,,,,,,,,,,,,
2021/10/26,0,,,,,,,,,,,,,,,,,,
2021/10/26,291,,,,,,,,,,,,,,,,,,
2021/10/26,455,,,,,,,,,,,,,,,,,,
2021/10/26,241,,,,,,,,,,,,,,,,,,
2021/10/26,50,,,,,,,,,,,,,,,,,,
2021/10/26,13,,,,,,,,,,,,,,,,,,
2021/10/26,725,,,,,,,,,,,,,,,,,,
2021/10/26,146,,,,,,,,,,,,,,,,,,
2021/10/26,127,,,,,,,,,,,,,,,,,,
2021/10/26,67,,,,,,,,,,,,,,,,,,
2021/11/26,0,,,,,,,,,,,,,,,,,,
2021/11/26,275,,,,,,,,,,,,,,,,,,
2021/11/26,0,,,,,,,,,,,,,,,,,,
2021/11/26,92,,,,,,,,,,,,,,,,,,
2021/11/26,0,,,,,,,,,,,,,,,,,,
2021/11/26,913,,,,,,,,,,,,,,,,,,
2021/10/16,0,,,,,,,,,,,,,,,,,,
2021/10/16,75,,,,,,,,,,,,,,,,,,
2021/10/16,50,,,,,,,,,,,,,,,,,,
2021/10/16,1146,,,,,,,,,,,,,,,,,,
2021/10/16,75,,,,,,,,,,,,,,,,,,
2021/10/16,910,,,,,,,,,,,,,,,,,,
2021/10/16,873,,,,,,,,,,,,,,,,,,
2021/10/16,369,,,,,,,,,,,,,,,,,,
2021/10/16,0,,,,,,,,,,,,,,,,,,
2021/10/16,1200,,,,,,,,,,,,,,,,,,
2021/10/26,175,,,,,,,,,,,,,,,,,,
2021/10/26,748,,,,,,,,,,,,,,,,,,
2021/10/10,996,,,,,,,,,,,,,,,,,,
2021/10/10,1982,,,,,,,,,,,,,,,,,,
2021/10/10,0,,,,,,,,,,,,,,,,,,
2021/9/1,0,,,,,,,,,,,,,,,,,,
2021/9/1,125,,,,,,,,,,,,,,,,,,
2021/9/1,156,,,,,,,,,,,,,,,,,,
2021/9/1,125,,,,,,,,,,,,,,,,,,
2021/9/1,602,,,,,,,,,,,,,,,,,,
2021/9/1,250,,,,,,,,,,,,,,,,,,
2022/5/4,871,,,,,,,,,,,,,,,,,,
2022/5/4,0,,,,,,,,,,,,,,,,,,
2022/5/4,25,,,,,,,,,,,,,,,,,,
2022/5/4,113,,,,,,,,,,,,,,,,,,
2022/5/4,326,,,,,,,,,,,,,,,,,,
2022/5/4,107,,,,,,,,,,,,,,,,,,
2021/11/26,700,,,,,,,,,,,,,,,,,,
2021/11/26,0,,,,,,,,,,,,,,,,,,
2021/11/26,1434,,,,,,,,,,,,,,,,,,
2021/10/16,46,,,,,,,,,,,,,,,,,,
2021/10/16,322,,,,,,,,,,,,,,,,,,
2021/10/16,41,,,,,,,,,,,,,,,,,,
2021/10/16,871,,,,,,,,,,,,,,,,,,
2021/10/16,350,,,,,,,,,,,,,,,,,,
2021/10/16,0,,,,,,,,,,,,,,,,,,
2021/10/16,836,,,,,,,,,,,,,,,,,,
2021/10/16,300,,,,,,,,,,,,,,,,,,
2021/10/16,25,,,,,,,,,,,,,,,,,,
2021/10/16,50,,,,,,,,,,,,,,,,,,
2021/10/16,25,,,,,,,,,,,,,,,,,,
2021/10/16,71,,,,,,,,,,,,,,,,,,
2021/10/10,0,,,,,,,,,,,,,,,,,,
2021/10/10,0,,,,,,,,,,,,,,,,,,
2021/10/10,92,,,,,,,,,,,,,,,,,,
2021/10/10,300,,,,,,,,,,,,,,,,,,
2021/10/10,217,,,,,,,,,,,,,,,,,,
2021/10/10,0,,,,,,,,,,,,,,,,,,
2021/9/1,0,,,,,,,,,,,,,,,,,,
2021/9/1,1485,,,,,,,,,,,,,,,,,,
