Date,WorkstationGroupName,ProdWIP,OMTWIP,,,date,ws_group,all_wpd
2022-01-31,16-PH_193NM_NXT1980,171,0,,,,,
2022-01-31,16-PH_193NM_NXT2000,549,0,,,,,
2022-01-31,16-PH_193NM_NXT1980,25,0,,,,,
2022-01-31,16-PH_193NM_NXT1980,0,0,,,,,
2022-01-31,16-PH_193NM_XT,25,0,,,,,
2022-01-31,16-PH_193NM_XT,22,0,,,,,
2022-01-31,16-PH_193NM_XT,0,0,,,,,
2022-01-31,16-PH_193NM_XT,225,0,,,,,
2022-01-31,16-PH_193NM_XT,399,0,,,,,
2022-01-31,16-PH_193NM_NXT1980,475,0,,,,,
2022-01-31,16-PH_193NM_NXT1980,338,0,,,,,
2022-01-31,16-PH_193NM_NXT1980,21,0,,,,,
2022-01-31,16-PH_193NM_NXT1980,34,0,,,,,
2022-01-31,16-PH_193NM_XT,125,0,,,,,
2022-04-19,16-PH_193NM_NXT1980,0,0,,,,,
2022-04-19,16-PH_193NM_NXT2000,0,0,,,,,
2022-04-19,16-PH_193NM_NXT2000,42,0,,,,,
2022-04-19,16-PH_193NM_XT,175,0,,,,,
2022-04-19,16-PH_193NM_NXT2000,170,0,,,,,
2022-04-19,16-PH_193NM_NXT2000,185,0,,,,,
2022-04-19,16-PH_193NM_NXT1980,0,0,,,,,
2022-04-19,16-PH_193NM_NXT1980,100,0,,,,,
2022-04-19,16-PH_193NM_NXT1980,71,0,,,,,
2022-04-19,16-PH_193NM_NXT1980,325,0,,,,,
2022-04-19,16-PH_193NM_NXT2000,94,0,,,,,
2022-04-19,16-PH_193NM_NXT2000,121,0,,,,,
2022-04-19,16-PH_193NM_NXT1980,0,0,,,,,
2022-04-19,16-PH_193NM_NXT2000,375,0,,,,,
2022-04-19,16-PH_193NM_NXT2000,23,0,,,,,
2022-04-19,16-PH_193NM_NXT1980,608,395,,,,,
2022-04-19,16-PH_193NM_NXT1980,25,0,,,,,
2022-04-19,16-PH_193NM_NXT1980,0,0,,,,,
2022-02-23,16-PH_193NM_NXT1980,21,303,,,,,
2022-02-23,16-PH_193NM_XT,225,0,,,,,
2022-02-23,16-PH_193NM_XT,125,0,,,,,
2022-02-23,16-PH_193NM_NXT2000,171,0,,,,,
2022-02-23,16-PH_193NM_NXT2000,25,0,,,,,
2022-02-23,16-PH_193NM_NXT2000,21,0,,,,,
2022-02-23,16-PH_193NM_XT,55,93,,,,,
2021-12-01,16-PH_193NM_NXT2000,500,0,,,,,
2021-12-01,16-PH_193NM_NXT1980,96,0,,,,,
2021-12-01,16-PH_193NM_NXT1980,146,167,,,,,
2021-12-01,16-PH_193NM_NXT1980,46,69,,,,,
2021-12-01,16-PH_193NM_XT,25,0,,,,,
2021-12-01,16-PH_193NM_XT,25,0,,,,,
2021-12-01,16-PH_193NM_NXT2000,910,0,,,,,
2021-11-02,16-PH_193NM_NXT1980,0,0,,,,,
2022-06-16,16-PH_193NM_XT,100,0,,,,,
2022-06-16,16-PH_193NM_XT,0,0,,,,,
2022-06-16,16-PH_193NM_XT,223,462,,,,,
2022-06-16,16-PH_193NM_XT,155,21,,,,,
2022-06-16,16-PH_193NM_NXT1980,25,0,,,,,
2022-06-16,16-PH_193NM_XT,2034,1828,,,,,
2022-06-16,16-PH_193NM_NXT1980,104,0,,,,,
2022-06-16,16-PH_193NM_NXT2000,1526,0,,,,,
2022-06-16,16-PH_193NM_NXT2000,0,0,,,,,
2022-06-16,16-PH_193NM_XT,0,0,,,,,
2022-06-16,16-PH_193NM_XT,0,0,,,,,
2022-06-16,16-PH_193NM_XT,187,111,,,,,
2021-09-26,16-PH_193NM_XT,110,0,,,,,
2021-09-26,16-PH_193NM_NXT2000,25,0,,,,,
2021-09-26,16-PH_193NM_NXT1980,75,0,,,,,
2021-09-26,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-26,16-PH_193NM_NXT2000,50,0,,,,,
2021-09-26,16-PH_193NM_XT,208,50,,,,,
2021-09-26,16-PH_193NM_NXT1980,419,0,,,,,
2021-09-26,16-PH_193NM_NXT1980,166,0,,,,,
2021-09-26,16-PH_193NM_NXT1980,781,0,,,,,
2021-09-26,16-PH_193NM_NXT1980,197,0,,,,,
2021-09-26,16-PH_193NM_NXT1980,25,0,,,,,
2021-09-26,16-PH_193NM_XT,0,0,,,,,
2021-09-26,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-26,16-PH_193NM_NXT1980,1610,0,,,,,
2021-09-26,16-PH_193NM_XT,742,757,,,,,
2021-09-26,16-PH_193NM_XT,684,576,,,,,
2021-09-26,16-PH_193NM_NXT1980,138,0,,,,,
2021-09-26,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-20,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-20,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-20,16-PH_193NM_XT,196,0,,,,,
2021-09-20,16-PH_193NM_NXT1980,46,0,,,,,
2021-09-20,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-20,16-PH_193NM_NXT2000,971,0,,,,,
2021-09-20,16-PH_193NM_XT,357,632,,,,,
2021-09-20,16-PH_193NM_NXT1980,525,0,,,,,
2021-09-20,16-PH_193NM_XT,314,0,,,,,
2021-09-20,16-PH_193NM_NXT2000,0,0,,,,,
2021-09-20,16-PH_193NM_NXT2000,13,0,,,,,
2021-09-20,16-PH_193NM_NXT1980,275,0,,,,,
2021-09-20,16-PH_193NM_NXT1980,746,46,,,,,
2021-09-20,16-PH_193NM_NXT1980,271,25,,,,,
2021-09-20,16-PH_193NM_NXT1980,327,0,,,,,
2021-09-20,16-PH_193NM_NXT2000,299,0,,,,,
2021-09-20,16-PH_193NM_NXT2000,0,0,,,,,
2021-09-20,16-PH_193NM_XT,197,599,,,,,
2021-09-20,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-20,16-PH_193NM_NXT1980,752,0,,,,,
2022-04-19,16-PH_193NM_NXT1980,0,0,,,,,
2022-04-19,16-PH_193NM_NXT1980,0,0,,,,,
2022-04-19,16-PH_193NM_NXT1980,30,0,,,,,
2022-04-19,16-PH_193NM_NXT1980,0,0,,,,,
2022-04-19,16-PH_193NM_NXT1980,0,0,,,,,
2022-04-19,16-PH_193NM_NXT2000,38,0,,,,,
2022-04-19,16-PH_193NM_NXT1980,1479,450,,,,,
2022-04-19,16-PH_193NM_NXT1980,540,37,,,,,
2022-04-19,16-PH_193NM_XT,231,140,,,,,
2022-04-19,16-PH_193NM_NXT2000,0,0,,,,,
2022-04-19,16-PH_193NM_XT,0,0,,,,,
2022-04-19,16-PH_193NM_NXT2000,753,0,,,,,
2022-04-19,16-PH_193NM_NXT1980,0,0,,,,,
2022-08-07,16-PH_193NM_NXT1980,417,0,,,,,
2022-08-07,16-PH_193NM_NXT1980,0,0,,,,,
2022-08-07,16-PH_193NM_NXT2000,0,0,,,,,
2022-08-07,16-PH_193NM_XT,0,0,,,,,
2022-08-07,16-PH_193NM_NXT2000,0,0,,,,,
2022-08-07,16-PH_193NM_XT,0,25,,,,,
2022-08-07,16-PH_193NM_NXT2000,225,0,,,,,
2021-12-01,16-PH_193NM_NXT1980,74,0,,,,,
2021-12-01,16-PH_193NM_NXT1980,411,0,,,,,
2021-12-01,16-PH_193NM_XT,75,0,,,,,
2021-12-01,16-PH_193NM_NXT2000,0,0,,,,,
2021-12-01,16-PH_193NM_NXT2000,0,0,,,,,
2021-12-01,16-PH_193NM_NXT1980,0,0,,,,,
2021-12-01,16-PH_193NM_NXT2000,771,0,,,,,
2021-12-01,16-PH_193NM_NXT2000,25,0,,,,,
2021-12-01,16-PH_193NM_NXT2000,0,0,,,,,
2021-12-01,16-PH_193NM_NXT1980,1517,710,,,,,
2021-12-01,16-PH_193NM_NXT1980,414,1535,,,,,
2021-12-01,16-PH_193NM_XT,320,2018,,,,,
2021-12-01,16-PH_193NM_XT,0,0,,,,,
2021-12-01,16-PH_193NM_NXT2000,150,0,,,,,
2021-12-01,16-PH_193NM_XT,25,0,,,,,
2021-12-01,16-PH_193NM_NXT1980,419,0,,,,,
2021-12-01,16-PH_193NM_NXT1980,211,0,,,,,
2021-12-01,16-PH_193NM_XT,0,0,,,,,
2021-12-01,16-PH_193NM_NXT1980,150,0,,,,,
2021-12-01,16-PH_193NM_XT,25,0,,,,,
2021-12-01,16-PH_193NM_NXT2000,25,0,,,,,
2021-08-28,16-PH_193NM_NXT1980,671,0,,,,,
2021-08-28,16-PH_193NM_XT,175,0,,,,,
2021-08-28,16-PH_193NM_NXT2000,150,0,,,,,
2022-06-16,16-PH_193NM_NXT1980,146,0,,,,,
2022-06-16,16-PH_193NM_NXT2000,0,0,,,,,
2022-06-16,16-PH_193NM_NXT2000,300,0,,,,,
2022-06-16,16-PH_193NM_NXT2000,0,0,,,,,
2022-06-16,16-PH_193NM_XT,650,240,,,,,
2022-06-16,16-PH_193NM_NXT1980,0,612,,,,,
2022-06-16,16-PH_193NM_NXT2000,45,0,,,,,
2022-06-16,16-PH_193NM_NXT2000,325,0,,,,,
2022-06-16,16-PH_193NM_NXT1980,209,0,,,,,
2022-06-16,16-PH_193NM_XT,25,0,,,,,
2022-06-16,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-26,16-PH_193NM_NXT2000,324,0,,,,,
2021-09-26,16-PH_193NM_XT,25,0,,,,,
2021-09-26,16-PH_193NM_NXT2000,275,0,,,,,
2021-09-26,16-PH_193NM_NXT1980,574,0,,,,,
2021-09-26,16-PH_193NM_XT,814,0,,,,,
2021-09-26,16-PH_193NM_NXT1980,17,0,,,,,
2021-09-26,16-PH_193NM_NXT2000,526,0,,,,,
2021-09-26,16-PH_193NM_NXT2000,463,0,,,,,
2021-09-26,16-PH_193NM_NXT2000,50,0,,,,,
2021-09-26,16-PH_193NM_NXT2000,100,0,,,,,
2021-09-26,16-PH_193NM_NXT1980,91,0,,,,,
2021-09-26,16-PH_193NM_NXT2000,881,0,,,,,
2021-09-26,16-PH_193NM_NXT1980,273,0,,,,,
2021-09-26,16-PH_193NM_XT,24,0,,,,,
2021-09-26,16-PH_193NM_NXT2000,25,0,,,,,
2021-09-26,16-PH_193NM_NXT2000,121,0,,,,,
2021-09-20,16-PH_193NM_NXT1980,74,0,,,,,
2021-09-20,16-PH_193NM_XT,50,0,,,,,
2021-09-20,16-PH_193NM_NXT2000,0,0,,,,,
2021-09-20,16-PH_193NM_NXT1980,274,0,,,,,
2021-09-20,16-PH_193NM_NXT2000,175,0,,,,,
2021-09-20,16-PH_193NM_NXT2000,242,0,,,,,
2021-09-20,16-PH_193NM_XT,0,0,,,,,
2021-09-20,16-PH_193NM_NXT1980,446,0,,,,,
2021-09-20,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-20,16-PH_193NM_XT,46,0,,,,,
2021-09-20,16-PH_193NM_NXT2000,62,0,,,,,
2021-09-20,16-PH_193NM_XT,0,0,,,,,
2021-09-20,16-PH_193NM_NXT2000,25,0,,,,,
2021-09-20,16-PH_193NM_NXT1980,0,0,,,,,
2022-04-19,16-PH_193NM_NXT2000,174,0,,,,,
2022-04-19,16-PH_193NM_NXT1980,175,0,,,,,
2022-04-19,16-PH_193NM_XT,0,242,,,,,
2022-04-19,16-PH_193NM_NXT1980,0,274,,,,,
2022-04-19,16-PH_193NM_XT,466,1631,,,,,
2022-04-19,16-PH_193NM_NXT2000,0,0,,,,,
2022-04-19,16-PH_193NM_NXT1980,0,0,,,,,
2022-04-19,16-PH_193NM_NXT1980,325,0,,,,,
2022-04-19,16-PH_193NM_NXT2000,100,0,,,,,
2022-04-19,16-PH_193NM_XT,625,0,,,,,
2022-04-19,16-PH_193NM_NXT2000,25,0,,,,,
2022-04-19,16-PH_193NM_NXT1980,96,0,,,,,
2022-04-19,16-PH_193NM_NXT1980,580,36,,,,,
2022-04-19,16-PH_193NM_XT,5,24,,,,,
2022-04-19,16-PH_193NM_XT,75,0,,,,,
2022-04-19,16-PH_193NM_XT,50,0,,,,,
2022-04-19,16-PH_193NM_XT,125,0,,,,,
2022-04-19,16-PH_193NM_NXT2000,0,0,,,,,
2022-04-19,16-PH_193NM_NXT1980,125,0,,,,,
2022-08-07,16-PH_193NM_NXT2000,21,0,,,,,
2022-08-07,16-PH_193NM_NXT1980,19,0,,,,,
2022-08-07,16-PH_193NM_NXT1980,125,0,,,,,
2022-08-07,16-PH_193NM_NXT1980,690,0,,,,,
2022-08-07,16-PH_193NM_NXT1980,63,0,,,,,
2022-08-07,16-PH_193NM_NXT1980,56,161,,,,,
2022-08-07,16-PH_193NM_NXT1980,450,100,,,,,
2022-08-07,16-PH_193NM_XT,42,69,,,,,
2022-08-07,16-PH_193NM_NXT1980,0,195,,,,,
2022-08-07,16-PH_193NM_NXT1980,0,108,,,,,
2022-08-07,16-PH_193NM_NXT2000,272,0,,,,,
2022-08-07,16-PH_193NM_NXT1980,317,0,,,,,
2022-08-07,16-PH_193NM_NXT2000,15,0,,,,,
2022-08-07,16-PH_193NM_NXT1980,60,0,,,,,
2022-08-07,16-PH_193NM_NXT1980,46,0,,,,,
2022-08-07,16-PH_193NM_NXT2000,25,0,,,,,
2021-12-01,16-PH_193NM_XT,250,0,,,,,
2021-08-28,16-PH_193NM_XT,196,0,,,,,
2021-08-28,16-PH_193NM_NXT2000,0,0,,,,,
2021-08-28,16-PH_193NM_XT,0,0,,,,,
2021-08-28,16-PH_193NM_NXT2000,573,0,,,,,
2021-08-28,16-PH_193NM_XT,46,0,,,,,
2021-08-28,16-PH_193NM_XT,0,0,,,,,
2021-08-28,16-PH_193NM_XT,0,0,,,,,
2021-08-28,16-PH_193NM_NXT1980,646,0,,,,,
2021-08-28,16-PH_193NM_NXT1980,246,0,,,,,
2021-08-28,16-PH_193NM_NXT2000,174,0,,,,,
2021-08-28,16-PH_193NM_NXT1980,1925,0,,,,,
2021-08-28,16-PH_193NM_NXT2000,248,0,,,,,
2021-08-28,16-PH_193NM_NXT1980,650,0,,,,,
2021-08-28,16-PH_193NM_XT,0,0,,,,,
2021-08-28,16-PH_193NM_XT,23,0,,,,,
2022-06-16,16-PH_193NM_NXT1980,25,0,,,,,
2022-06-16,16-PH_193NM_NXT1980,524,0,,,,,
2022-06-16,16-PH_193NM_NXT1980,422,0,,,,,
2022-06-16,16-PH_193NM_NXT1980,0,657,,,,,
2022-06-16,16-PH_193NM_NXT2000,99,0,,,,,
2022-06-16,16-PH_193NM_NXT1980,21,0,,,,,
2022-06-16,16-PH_193NM_NXT1980,275,0,,,,,
2022-06-16,16-PH_193NM_NXT1980,706,0,,,,,
2022-06-16,16-PH_193NM_NXT1980,3,0,,,,,
2022-06-16,16-PH_193NM_XT,0,0,,,,,
2022-06-16,16-PH_193NM_NXT1980,25,0,,,,,
2022-06-16,16-PH_193NM_NXT1980,71,0,,,,,
2022-06-16,16-PH_193NM_NXT2000,125,0,,,,,
2022-06-16,16-PH_193NM_NXT1980,275,0,,,,,
2022-06-16,16-PH_193NM_NXT1980,0,0,,,,,
2022-06-16,16-PH_193NM_NXT1980,824,0,,,,,
2022-06-16,16-PH_193NM_NXT2000,25,0,,,,,
2022-06-16,16-PH_193NM_NXT1980,981,0,,,,,
2021-09-26,16-PH_193NM_NXT1980,75,0,,,,,
2021-09-26,16-PH_193NM_NXT1980,200,0,,,,,
2021-09-26,16-PH_193NM_NXT1980,125,0,,,,,
2021-09-26,16-PH_193NM_NXT1980,188,0,,,,,
2021-09-26,16-PH_193NM_NXT2000,0,0,,,,,
2021-09-26,16-PH_193NM_NXT2000,0,0,,,,,
2021-09-26,16-PH_193NM_XT,41,0,,,,,
2021-09-26,16-PH_193NM_XT,24,0,,,,,
2021-09-26,16-PH_193NM_NXT1980,396,0,,,,,
2021-09-26,16-PH_193NM_NXT1980,124,0,,,,,
2021-09-26,16-PH_193NM_NXT2000,1049,0,,,,,
2021-09-26,16-PH_193NM_NXT1980,50,0,,,,,
2021-09-26,16-PH_193NM_NXT1980,25,0,,,,,
2021-09-26,16-PH_193NM_NXT1980,75,0,,,,,
2021-09-26,16-PH_193NM_XT,175,0,,,,,
2021-09-26,16-PH_193NM_XT,0,0,,,,,
2021-09-26,16-PH_193NM_NXT1980,71,0,,,,,
2021-09-26,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-26,16-PH_193NM_XT,0,0,,,,,
2021-09-26,16-PH_193NM_XT,0,0,,,,,
2021-09-26,16-PH_193NM_NXT1980,0,0,,,,,
2022-01-08,16-PH_193NM_XT,75,0,,,,,
2022-01-08,16-PH_193NM_NXT2000,571,0,,,,,
2022-01-08,16-PH_193NM_NXT2000,146,0,,,,,
2022-01-08,16-PH_193NM_NXT2000,69,0,,,,,
2021-09-20,16-PH_193NM_XT,100,0,,,,,
2021-09-20,16-PH_193NM_NXT2000,575,0,,,,,
2021-09-20,16-PH_193NM_NXT2000,0,0,,,,,
2021-09-20,16-PH_193NM_NXT1980,634,0,,,,,
2021-09-20,16-PH_193NM_NXT1980,420,0,,,,,
2021-09-20,16-PH_193NM_XT,75,0,,,,,
2021-09-20,16-PH_193NM_NXT2000,42,0,,,,,
2021-09-20,16-PH_193NM_NXT2000,125,0,,,,,
2021-09-20,16-PH_193NM_NXT2000,100,0,,,,,
2021-09-20,16-PH_193NM_NXT1980,125,0,,,,,
2021-09-20,16-PH_193NM_NXT2000,1382,0,,,,,
2021-09-20,16-PH_193NM_NXT1980,42,0,,,,,
2021-09-20,16-PH_193NM_NXT1980,25,0,,,,,
2022-04-19,16-PH_193NM_NXT2000,750,0,,,,,
2022-04-19,16-PH_193NM_NXT2000,1746,0,,,,,
2022-04-19,16-PH_193NM_NXT1980,0,1214,,,,,
2022-08-07,16-PH_193NM_NXT1980,0,0,,,,,
2022-08-07,16-PH_193NM_NXT1980,75,0,,,,,
2022-08-07,16-PH_193NM_NXT1980,275,0,,,,,
2022-08-07,16-PH_193NM_NXT2000,189,0,,,,,
2022-08-07,16-PH_193NM_XT,17,0,,,,,
2022-08-07,16-PH_193NM_NXT2000,550,0,,,,,
2022-08-07,16-PH_193NM_NXT1980,0,0,,,,,
2022-08-07,16-PH_193NM_NXT1980,471,0,,,,,
2022-08-07,16-PH_193NM_NXT2000,1543,0,,,,,
2022-08-07,16-PH_193NM_NXT2000,208,0,,,,,
2022-08-07,16-PH_193NM_NXT1980,352,0,,,,,
2022-08-07,16-PH_193NM_NXT2000,0,0,,,,,
2022-08-07,16-PH_193NM_NXT1980,0,0,,,,,
2022-08-07,16-PH_193NM_NXT1980,25,0,,,,,
2022-08-07,16-PH_193NM_NXT1980,0,0,,,,,
2022-08-07,16-PH_193NM_NXT1980,1329,0,,,,,
2022-08-07,16-PH_193NM_NXT1980,93,0,,,,,
2022-08-11,16-PH_193NM_NXT1980,0,0,,,,,
2021-08-28,16-PH_193NM_XT,0,0,,,,,
2021-08-28,16-PH_193NM_NXT1980,1564,2011,,,,,
2021-08-28,16-PH_193NM_NXT1980,872,1014,,,,,
2021-08-28,16-PH_193NM_NXT2000,75,0,,,,,
2021-08-28,16-PH_193NM_NXT1980,112,21,,,,,
2021-08-28,16-PH_193NM_NXT1980,525,0,,,,,
2021-08-28,16-PH_193NM_XT,0,0,,,,,
2021-08-28,16-PH_193NM_NXT2000,223,0,,,,,
2021-08-28,16-PH_193NM_NXT1980,1555,0,,,,,
2021-08-28,16-PH_193NM_NXT2000,0,0,,,,,
2021-08-28,16-PH_193NM_NXT2000,0,0,,,,,
2021-08-28,16-PH_193NM_NXT1980,1000,0,,,,,
2021-08-28,16-PH_193NM_NXT2000,531,0,,,,,
2021-08-28,16-PH_193NM_XT,75,0,,,,,
2021-08-28,16-PH_193NM_NXT1980,0,0,,,,,
2021-08-28,16-PH_193NM_NXT2000,64,0,,,,,
2021-08-28,16-PH_193NM_NXT2000,211,0,,,,,
2021-08-28,16-PH_193NM_NXT1980,0,0,,,,,
2021-08-28,16-PH_193NM_NXT1980,0,0,,,,,
2022-06-16,16-PH_193NM_XT,442,198,,,,,
2022-06-16,16-PH_193NM_XT,1013,691,,,,,
2022-06-16,16-PH_193NM_NXT1980,0,0,,,,,
2022-06-16,16-PH_193NM_NXT1980,150,0,,,,,
2022-06-16,16-PH_193NM_XT,0,40,,,,,
2022-06-16,16-PH_193NM_NXT1980,600,0,,,,,
2022-06-16,16-PH_193NM_NXT1980,230,0,,,,,
2022-06-16,16-PH_193NM_NXT1980,167,0,,,,,
2021-11-11,16-PH_193NM_NXT1980,0,0,,,,,
2021-11-11,16-PH_193NM_NXT2000,50,0,,,,,
2021-11-11,16-PH_193NM_NXT1980,565,0,,,,,
2021-11-11,16-PH_193NM_XT,67,0,,,,,
2021-11-11,16-PH_193NM_NXT2000,46,0,,,,,
2021-11-11,16-PH_193NM_NXT2000,0,0,,,,,
2021-11-11,16-PH_193NM_NXT2000,471,0,,,,,
2021-11-11,16-PH_193NM_NXT1980,0,313,,,,,
2022-01-08,16-PH_193NM_NXT1980,213,0,,,,,
2022-01-08,16-PH_193NM_NXT2000,50,0,,,,,
2022-01-08,16-PH_193NM_NXT2000,50,0,,,,,
2022-01-08,16-PH_193NM_NXT2000,321,0,,,,,
2022-01-08,16-PH_193NM_XT,306,0,,,,,
2022-01-08,16-PH_193NM_NXT1980,0,0,,,,,
2022-01-08,16-PH_193NM_XT,0,0,,,,,
2022-01-08,16-PH_193NM_NXT1980,304,0,,,,,
2022-01-08,16-PH_193NM_NXT1980,658,0,,,,,
2022-01-08,16-PH_193NM_NXT1980,422,0,,,,,
2022-01-08,16-PH_193NM_NXT1980,642,0,,,,,
2022-01-08,16-PH_193NM_NXT1980,896,0,,,,,
2022-01-08,16-PH_193NM_NXT2000,0,0,,,,,
2022-01-08,16-PH_193NM_NXT1980,267,0,,,,,
2022-01-08,16-PH_193NM_NXT2000,0,0,,,,,
2022-01-08,16-PH_193NM_XT,0,0,,,,,
2022-01-08,16-PH_193NM_XT,0,0,,,,,
2022-01-08,16-PH_193NM_NXT1980,228,0,,,,,
2022-01-08,16-PH_193NM_NXT1980,556,0,,,,,
2022-01-08,16-PH_193NM_XT,75,0,,,,,
2021-09-20,16-PH_193NM_NXT1980,100,0,,,,,
2021-09-20,16-PH_193NM_NXT1980,328,50,,,,,
2021-09-20,16-PH_193NM_NXT1980,70,0,,,,,
2021-09-20,16-PH_193NM_XT,225,50,,,,,
2021-09-20,16-PH_193NM_XT,50,37,,,,,
2021-09-20,16-PH_193NM_NXT2000,649,0,,,,,
2021-09-20,16-PH_193NM_NXT1980,50,0,,,,,
2021-09-20,16-PH_193NM_NXT1980,0,0,,,,,
2021-09-20,16-PH_193NM_NXT2000,196,0,,,,,
2021-09-20,16-PH_193NM_XT,121,0,,,,,
2021-12-09,16-PH_193NM_NXT2000,319,0,,,,,
2021-12-09,16-PH_193NM_NXT1980,650,0,,,,,
2021-12-09,16-PH_193NM_NXT1980,419,0,,,,,
2021-12-09,16-PH_193NM_NXT1980,0,0,,,,,
2021-12-09,16-PH_193NM_XT,197,92,,,,,
2021-12-09,16-PH_193NM_NXT1980,0,0,,,,,
2021-12-09,16-PH_193NM_NXT1980,0,0,,,,,
2021-12-09,16-PH_193NM_XT,550,0,,,,,
2021-12-09,16-PH_193NM_NXT1980,0,0,,,,,
2021-12-09,16-PH_193NM_NXT2000,800,0,,,,,
2022-08-07,16-PH_193NM_NXT1980,50,0,,,,,
2022-08-07,16-PH_193NM_XT,275,0,,,,,
2022-08-07,16-PH_193NM_XT,0,0,,,,,
2022-08-07,16-PH_193NM_XT,873,0,,,,,
2022-08-07,16-PH_193NM_NXT2000,0,0,,,,,
2022-08-07,16-PH_193NM_NXT1980,365,0,,,,,
2022-08-07,16-PH_193NM_XT,1157,1024,,,,,
2022-08-07,16-PH_193NM_NXT1980,0,0,,,,,
2022-08-07,16-PH_193NM_XT,399,268,,,,,
2022-08-07,16-PH_193NM_NXT1980,195,0,,,,,
2022-08-11,16-PH_193NM_NXT1980,175,0,,,,,
2022-08-11,16-PH_193NM_NXT1980,1075,0,,,,,
2022-08-11,16-PH_193NM_NXT1980,0,0,,,,,
2022-08-11,16-PH_193NM_NXT2000,0,0,,,,,
2022-08-11,16-PH_193NM_NXT1980,528,700,,,,,
2022-08-11,16-PH_193NM_NXT2000,75,0,,,,,
2022-08-11,16-PH_193NM_NXT1980,0,0,,,,,
2022-08-11,16-PH_193NM_NXT2000,21,0,,,,,
2022-08-11,16-PH_193NM_NXT2000,0,0,,,,,
2022-08-11,16-PH_193NM_XT,754,379,,,,,
2022-08-11,16-PH_193NM_NXT1980,274,0,,,,,
2022-08-11,16-PH_193NM_NXT1980,25,0,,,,,
2022-08-11,16-PH_193NM_XT,200,0,,,,,
2022-08-11,16-PH_193NM_NXT1980,171,49,,,,,
2022-08-11,16-PH_193NM_NXT2000,748,0,,,,,
2022-08-11,16-PH_193NM_NXT1980,988,0,,,,,
2022-08-11,16-PH_193NM_XT,266,510,,,,,
2022-08-11,16-PH_193NM_NXT2000,25,0,,,,,
2022-08-11,16-PH_193NM_NXT2000,823,0,,,,,
2021-08-28,16-PH_193NM_NXT2000,300,0,,,,,
2021-08-28,16-PH_193NM_NXT2000,50,0,,,,,
2021-08-28,16-PH_193NM_NXT2000,50,0,,,,,
2021-08-28,16-PH_193NM_XT,0,0,,,,,
2021-08-28,16-PH_193NM_XT,55,0,,,,,
2021-08-28,16-PH_193NM_NXT1980,44,0,,,,,
2021-08-28,16-PH_193NM_NXT1980,17,0,,,,,
2021-08-28,16-PH_193NM_NXT1980,0,0,,,,,
2021-08-28,16-PH_193NM_NXT2000,7,0,,,,,
2021-08-28,16-PH_193NM_XT,0,0,,,,,
2021-08-28,16-PH_193NM_XT,0,0,,,,,
2021-08-28,16-PH_193NM_NXT2000,0,0,,,,,
2021-08-28,16-PH_193NM_XT,0,0,,,,,
2021-08-28,16-PH_193NM_NXT1980,418,22,,,,,
2021-08-28,16-PH_193NM_NXT1980,48,0,,,,,
2021-11-11,16-PH_193NM_NXT1980,225,0,,,,,
2021-11-11,16-PH_193NM_NXT1980,2,0,,,,,
2021-11-11,16-PH_193NM_NXT1980,595,0,,,,,
2021-11-11,16-PH_193NM_NXT2000,442,0,,,,,
2021-11-11,16-PH_193NM_NXT2000,642,0,,,,,
2021-11-11,16-PH_193NM_NXT2000,21,0,,,,,
2021-11-11,16-PH_193NM_XT,94,8,,,,,
2021-11-11,16-PH_193NM_XT,100,83,,,,,
2021-11-11,16-PH_193NM_NXT1980,667,0,,,,,
2021-11-11,16-PH_193NM_XT,375,114,,,,,
2021-11-11,16-PH_193NM_NXT2000,725,0,,,,,
2021-11-11,16-PH_193NM_NXT2000,200,0,,,,,
2021-11-11,16-PH_193NM_NXT1980,16,256,,,,,
2021-11-11,16-PH_193NM_NXT1980,0,0,,,,,
2021-11-11,16-PH_193NM_XT,150,0,,,,,
2021-11-11,16-PH_193NM_NXT2000,0,0,,,,,
2022-01-08,16-PH_193NM_NXT2000,25,0,,,,,
2022-01-08,16-PH_193NM_NXT1980,147,0,,,,,
2022-01-08,16-PH_193NM_NXT1980,55,0,,,,,
2022-01-08,16-PH_193NM_NXT1980,13,0,,,,,
2022-01-08,16-PH_193NM_NXT1980,0,0,,,,,
2022-01-08,16-PH_193NM_NXT1980,0,0,,,,,
2022-01-08,16-PH_193NM_NXT1980,0,0,,,,,
2022-01-08,16-PH_193NM_XT,96,487,,,,,
2022-01-08,16-PH_193NM_NXT1980,50,0,,,,,
2022-01-08,16-PH_193NM_NXT1980,71,0,,,,,
2022-01-08,16-PH_193NM_NXT1980,21,0,,,,,
2022-01-08,16-PH_193NM_XT,49,0,,,,,
2022-01-08,16-PH_193NM_XT,0,0,,,,,
2022-01-08,16-PH_193NM_XT,0,0,,,,,
2022-01-08,16-PH_193NM_XT,46,0,,,,,
